,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
275,56138,688018.XSHG,2024-12-31,2025-03-22,2024-12-31,3.0243,308243058.01,263102270.61,21042124.39,16.7032,15.1733,13.9703,16.892,43.9079,86.8902,16.6506,16.892,3.1351,3.4511,-0.3888,79.0164,6.3195,90.8404,106.7371,10.9856,83.7973,40.0439,,40.0439,,217.4687,,148.8963,,149.128,
276,56144,688757.XSHG,2024-12-31,2025-03-24,2024-12-31,,72516697.83,72051935.68,1361685.55,14.3983,12.8616,6.0149,19.5489,46.861999999999995,82.6495,21.6307,19.5489,3.2398,11.8835,3.2539,80.3356,1.5182,89.3269,100.042,53.3232,307.3289,5.4034,,5.4034,,-19.3378,,-17.6147,,-17.6147,
277,56148,600028.XSHG,2024-12-31,2025-03-24,2024-12-31,0.4148,48057000000.0,53105000000.0,11742000000.0,6.1896,5.9121,2.7994,1.8717,15.4697,98.2728,2.3502,1.8717,1.9977,1.8871,0.3634,75.3124,16.6522,95.5161,113.9688,4.8579,281.2541,-4.2853,,-4.2853,,-16.7009,,-17.844,,-16.7871,
278,56149,002777.XSHE,2024-12-31,2025-03-24,2024-12-31,0.1795,53079766.5,124520702.21,8292596.3,4.4151,3.1989,3.1271,6.3055,41.3677,90.7038,6.1766,6.3055,10.7654,8.0278,-0.256,152.2431,10.1388,72.4527,111.5586,22.0534,237.229,-0.5479,,-0.5479,,-56.0795,,-52.3659,,-55.9598,
279,56154,688025.XSHG,2024-12-31,2025-03-25,2024-12-31,1.396,105565249.31,146509683.47,25517112.69,6.6673,5.3045,4.6773,8.5315,37.6879,89.9226,8.9532,8.5315,7.7661,8.4373,-1.0054,114.1441,19.8801,79.5609,96.2475,5.3992,53.5771,18.6208,,18.6208,,8.227,,19.0029,,23.5277,
280,56155,300037.XSHE,2024-12-31,2025-03-25,2024-12-31,1.2496,950342605.44,1093666965.13,-7414230.2,9.9554,10.043,5.4023,12.1335,26.4921,86.0622,14.0386,12.1335,1.5135,4.8935,0.4324,99.8884,-0.6772,100.8799,106.2287,10.4299,74.832,4.8482,,4.8482,,-7.7182,,-5.7962,,-6.8259,
281,56156,603558.XSHG,2024-12-31,2025-03-25,2024-12-31,0.8806,321177783.55,378436403.24,-7271804.5,13.1644,13.0125,8.7917,12.6251,28.7877,85.2958,14.8445,12.6251,3.2463,8.2306,-0.1253,99.3071,-1.9082,98.846,97.2923,13.298,90.4366,12.8131,,12.8131,,37.0453,,20.1518,,20.1518,
282,56157,600486.XSHG,2024-12-31,2025-03-25,2024-12-31,2.9558,1162771826.1,1383057373.04,-282022.1,11.8973,11.5082,7.2102,11.5283,23.1108,86.7457,13.5408,11.5283,2.224,4.4818,-0.6199,98.3597,-0.0201,96.73,105.6939,20.6551,155.8368,-9.0865,,-9.0865,,-24.4114,,-23.1912,,-23.1907,
283,56158,600888.XSHG,2024-12-31,2025-03-25,2024-12-31,0.8743,992044799.25,246176495.98,688289074.43,11.65,9.6051,6.9709,16.4589,10.8499,96.6374,16.6261,16.4589,0.9394,3.8475,1.107,19.2667,53.868,82.4472,94.5227,9.4715,281.6695,12.0319,,12.0319,,-25.8627,,-23.0884,,-22.9385,
284,56159,002594.XSHE,2024-12-31,2025-03-25,2024-12-31,13.8366,36982887000.0,39162508000.0,2823408000.0,24.8437,22.8246,5.6857,5.3517,19.4383,94.9604,6.4967,5.3517,3.0994,2.3993,0.1565,78.8285,5.6831,91.87299999999999,99.6455,17.1733,340.7695,29.0192,,29.0192,,32.4985,,32.681999999999995,,33.9989,
285,56160,000810.XSHE,2024-12-31,2025-03-25,2024-12-31,0.218,201886115.52,152320349.84,-19820873.04,3.9157,3.1519999999999997,2.1301,2.7081,14.5587,98.2478,2.557,2.7081,5.3708,1.9179,-0.6907,64.4344,-8.3846,80.4975,121.1046,3.8379,219.0399,-18.1999,,-18.1999,,-64.0097,,-60.1778,,-58.3439,
286,56161,300204.XSHE,2024-12-31,2025-03-25,2024-12-31,-0.3032,-153625576.8,-44764102.96,140758.64,-14.8564,-15.7573,-11.905,-45.4815,80.8286,113.7814,-10.3488,-45.4815,47.3897,12.9231,-0.0047,130.4459,-0.4102,106.0638,103.7553,-19.6058,142.2633,-10.8078,,-10.8078,,90.8196,,62.9647,,63.6889,
287,56162,002410.XSHE,2024-12-31,2025-03-25,2024-12-31,0.1516,174127630.41,374560156.17,3758145.37,4.2295,2.9409,2.5886,4.3626,84.425,93.9971,5.0887,4.337,27.6438,21.8698,-0.2951,120.9615,1.2137,69.533,100.7594,19.1313,318.6988,-4.9325,,-4.9306,,87.2657,,126.8918,,116.1858,
288,56163,002318.XSHE,2024-12-31,2025-03-25,2024-12-31,1.5252,1521396120.06,1750774483.59,11800395.16,19.7089,20.1191,11.1855,13.9237,27.6304,83.9648,16.6047,13.9237,4.5413,3.9923,-0.7095,96.6656,0.6515,102.0814,84.8078,7.6131,47.4774,27.4248,,27.4248,,4.5636,,1.9077,,0.1235,
289,56164,000862.XSHE,2024-12-31,2025-03-25,2024-12-31,0.0947,53441850.19,208551240.17,4282744.02,2.0696,1.2726,1.0062,7.4879999999999995,33.4714,83.5222,5.9031,7.4879999999999995,0.0637,4.5937,10.7659,204.1939,4.1933,61.4885,76.6616,42.2993,256.7046,-3.3165,,-3.3165,,-58.2182,,-43.9132,,-45.8153,
290,56165,603209.XSHG,2024-12-31,2025-03-25,2024-12-31,1.2515,338346821.42,428727225.53,9193005.96,14.7439,14.235999999999999,8.7424,23.5458,36.0006,71.6963,29.8641,23.5458,1.1175,4.2148,1.8719,95.2682,2.0428,96.5557,105.4521,36.8157,130.0737,22.4258,,22.4258,,42.0294,,36.6683,,38.9461,
291,56166,603577.XSHG,2024-12-31,2025-03-25,2024-12-31,0.4562,135414984.5,168447140.65,-318003.0,8.386000000000001,7.3405,2.6895,3.4983,14.0895,96.3528,4.1339,3.4983,1.3867,1.5022,2.8047,89.5137,-0.16899999999999998,87.5338,76.6427,3.9695,108.8371,12.8207,,12.8207,,863.4003,,427.8133,,491.0715,
292,56167,000868.XSHE,2024-12-31,2025-03-25,2024-12-31,0.0089,-54931048.84,-62800592.71,7658024.66,0.9825,-6.4309,0.3139,0.3968,10.2475,102.2961,0.3633,0.3968,5.4591,3.0849,-0.677,-574.3072,70.0321,-654.5617,91.5569,0.0944,-4.1119,27.4271,,27.4271,,105.6333,,106.3351,,104.9396,
293,56168,002648.XSHE,2024-12-31,2025-03-25,2024-12-31,1.8025,6048106001.69,6813302042.08,157115412.37,21.781999999999996,21.6969,9.1235,13.2797,23.5658,85.0744,15.4084,13.2797,0.2807,1.6580000000000001,2.2445,97.0822,2.2387,99.6092,110.6071,23.1999,155.4369,10.0307,,10.0307,,30.7908,,26.7197,,26.7741,
294,56169,002012.XSHE,2024-12-31,2025-03-25,2024-12-31,0.0123,15156785.3,21560795.86,6085656.36,0.3749,0.9898,1.1599,3.6925,18.5176,96.3488,4.8384,3.6925,1.9641,9.3185,-1.9648,85.8898,24.2429,264.0194,86.8371,11.9571,327.4858,-28.5092,,-28.5092,,-54.1322,,-59.0843,,-87.9056,
295,56170,603062.XSHG,2024-12-31,2025-03-25,2024-12-31,1.9524,178838259.53,252763439.04,22809828.24,10.0884,8.5564,6.9192,9.856,20.6945,88.1853,11.5628,9.856,3.5121,2.2835,-0.1921,102.8914,9.2851,84.8141,73.9527,2.5743,21.7892,87.5588,,87.5588,,26.4611,,26.296,,26.296,
296,56171,600585.XSHG,2024-12-31,2025-03-25,2024-12-31,1.4523,7364704000.0,9346972099.0,206759987.0,4.123,3.9454,3.0592,8.4184,21.7045,89.7319,10.6703,8.4184,3.752,6.5318,-1.2859,93.1977,2.0616,95.6938,110.9351,20.297,197.671,-35.5119,,-35.5119,,-26.0309,,-28.678,,-26.1944,
297,56172,603010.XSHG,2024-12-31,2025-03-25,2024-12-31,0.1754,99455448.33,187408598.47,-2652789.58,2.6854,2.5824,1.2076,2.7468,18.4825,93.6758,3.8927,2.7468,1.3826,6.5183,-0.2492,166.18599999999998,-2.3524,96.1625,93.083,12.7694,201.9132,3.9702,,3.9702,,-47.6981,,-52.9013,,-43.7199,
298,56173,600219.XSHG,2024-12-31,2025-03-25,2024-12-31,0.4159,4907887988.61,6549662587.97,15517233.43,9.791,9.949,8.5653,17.7921,27.1846,80.4354,19.8039,17.7921,0.9333,2.7051,-1.0253,98.4381,0.2332,101.6135,88.3199,22.7527,116.2956,16.0645,,16.0645,,51.7967,,48.8076,,39.0325,
299,56174,688660.XSHG,2024-12-31,2025-03-25,2024-12-31,-0.5886,-811202058.99,-839403454.42,56733673.14,-14.2995,-14.7809,-2.8541,-7.528,6.8846,108.0418,-8.6862,-7.528,2.3959,4.7216,1.5926,93.0553,-6.2894,103.3661,115.7718,0.4153,-5.1638,3.2015,,3.2015,,35.9793,,38.2028,,38.2676,
300,56175,600179.XSHG,2024-12-31,2025-03-25,2024-12-31,0.1443,462851435.13,529922826.39,140286357.05,5.8321,4.4221,4.4387,8.085,12.0406,92.9804,9.9236,8.085,0.5329999999999999,4.1104,0.0729,69.4288,18.3799,75.82300000000001,93.4117,14.4289,205.5536,2.7978,,2.7978,,1.8401,,7.5179,,7.5324,
301,56176,002813.XSHE,2024-12-31,2025-03-25,2024-12-31,-0.4618,-57334022.7,-45813622.98,340641.95,-16.3701,-16.9384,-10.6902,-15.3673,19.5797,112.7058,-13.7335,-15.3673,6.6686,7.4773,-0.1318,93.3716,-0.6943,103.4718,66.7964,-13.9178,109.5395,26.7673,,26.7673,,-136.1675,,-101.8795,,-102.0347,
302,56177,301256.XSHE,2024-12-31,2025-03-25,2024-12-31,0.2094,53540067.57,62393418.26,44960921.7,5.7739,3.076,4.1293,8.33,15.8287,94.8284,9.5087,8.33,0.8625,4.8915,0.391,54.316,39.1403,53.2749,89.0111,-1.6479,-31.8652,13.8892,,13.8892,,-28.1549,,-27.5289,,-27.5289,
303,56178,300018.XSHE,2024-12-31,2025-03-25,2024-12-31,0.1601,84233147.44,91332147.31,-6904254.66,6.1264,6.7043,5.461,14.5694,46.9674,83.5049,16.4795,14.5694,11.177,8.2049,-2.0883,97.3454,-7.3588,109.4323,102.4219,21.8031,132.1793,23.5686,,23.5686,,20.1012,,27.182,,28.0463,
304,56179,600269.XSHG,2024-12-31,2025-03-25,2024-12-31,0.5477,1081281995.67,1565814650.68,369910873.37,7.0438,5.954,3.6465,22.2591,39.2862,73.8379,34.2629,22.2591,1.3438,4.8009,5.2173,84.4717,19.9557,84.5284,105.9713,43.4419,166.0489,-20.116,,-20.116,,13.0259,,9.5285,,8.6546,
305,56180,002199.XSHE,2024-12-31,2025-03-25,2024-12-31,-0.3017,-79097792.92,-35833615.52,85000.0,-27.6378,-29.7616,-14.600999999999999,-33.8194,5.6384,116.4985,-33.8658,-33.8194,1.7339,13.1087,1.7277,48.7841,-0.1157,107.6843,66.0108,-4.2238,25.6009,25.3693,,25.3693,,-11.116,,-10.2007,,-10.2977,
306,56181,600577.XSHG,2024-12-31,2025-03-25,2024-12-31,0.2664,511634012.5,704097878.95,32191741.45,10.1852,9.2772,4.8202,2.5847,5.8276,96.8458,3.2569,2.5847,0.4012,0.9075,0.6584,95.5465,4.3684,91.0853,101.8687,-2.6393,-83.6749,24.6663,,24.6663,,31.7035,,31.5298,,31.7165,
307,56182,601882.XSHG,2024-12-31,2025-03-25,2024-12-31,1.0019,471458174.41,554564330.94,13515867.98,20.8574,18.8021,11.1834,15.6032,27.3409,83.4549,16.7318,15.6032,3.6807,1.5294,-0.1395,93.7305,2.2844,90.1462,100.3516,7.4158,44.8214,0.8535,,0.8535,,-13.7353,,-14.1908,,-14.1908,
308,56183,002451.XSHE,2024-12-31,2025-03-25,2024-12-31,0.0407,5174299.73,7967390.69,3298654.38,2.3509,0.6807,1.2643,1.5928,9.1316,99.4074,1.3469,1.5928,1.3992,2.1836,1.5390000000000001,38.8298,16.0763,28.9523,95.6961,-1.2243,-206.5857,23.498,,23.498,,-6.7613,,18.5857,,10.5737,
309,56184,600383.XSHG,2024-12-31,2025-03-25,2024-12-31,-1.3545,-4386955557.42,2729383447.24,-3550876097.75,-9.8551,-7.0701,-2.3421,-10.3889,15.0312,96.3774,-9.2882,-10.3787,2.886,3.8913,2.7283,-38.9647,50.6924,71.7399,55.8372,18.0768,499.005,-23.2168,,-23.2008,,-217.9432,,-344.7326,,-788.5397,
310,56185,300401.XSHE,2024-12-31,2025-03-25,2024-12-31,0.569,256888423.11,290950394.16,962113.78,10.119,8.4067,5.6875,24.8704,58.4365,76.5982,28.5855,24.8704,15.5698,9.3138,1.557,81.1139,0.2682,83.0782,101.8981,37.5141,160.3044,13.578,,13.578,,71.5872,,60.7542,,60.7562,
311,56186,300403.XSHE,2024-12-31,2025-03-25,2024-12-31,0.3882,236852347.24,270315134.07,-5250494.61,11.8115,11.9499,9.7037,20.5385,33.9856,76.2851,23.131,20.5385,2.9993,4.0301,-1.6124,102.5833,-1.9925,101.1721,98.9608,18.9316,79.83,4.4381,,4.4381,,-3.1191,,-3.5161,,-4.0377,
312,56187,002756.XSHE,2024-12-31,2025-03-25,2024-12-31,1.9356,894032221.49,1096866081.37,48721835.4,8.2357,7.0563,7.2461,13.1503,18.1457,86.4146,16.1703,13.1503,0.2827,1.8093,-2.4038,85.4915,3.7975,85.6788,101.7858,9.7607,71.8466,-33.7614,,-33.7614,,-69.4736,,-69.96300000000001,,-69.3707,
313,56188,600711.XSHG,2024-12-31,2025-03-25,2024-12-31,0.6489,1825189411.48,2696011557.69,159242581.74,13.6672,12.4391,6.0169,8.794,19.5011,89.5221,9.5949,8.794,0.1278,3.5067,2.1286,111.1674,6.5662,91.014,110.9603,10.7373,102.4756,5.212000000000001,,5.212000000000001,,294.2508,,280.4482,,657.6268,
314,56189,600655.XSHG,2024-12-31,2025-03-25,2024-12-31,0.0322,-2108851061.6,-1748767004.42,2861641768.92,0.3486,-5.8683,-0.3507,-0.9145,13.5958,103.7268,0.7843,-0.9145,5.8978,5.8548,4.1058,-553.2051,905.2519,-1683.6042,108.7485,9.0638,-243.209,-19.3002,,-19.3002,,-84.2483,,-123.6006,,-93.8116,
315,56190,600096.XSHG,2024-12-31,2025-03-25,2024-12-31,2.9073,5189966360.31,6871946099.64,595433251.35,25.9507,25.2549,11.6151,9.8197,17.500999999999998,88.8328,11.5993,9.8197,1.2344,1.8054,0.7935,97.4888,8.4471,97.3187,109.35,17.4726,156.4641,-10.8938,,-10.8938,,4.5914,,10.0013,,17.9285,
316,56191,688123.XSHG,2024-12-31,2025-03-25,2024-12-31,1.8439,263916243.79,285460448.59,21470610.95,13.9009,12.6388,12.6754,26.8448,54.8091,72.23899999999999,29.4097,26.8448,5.4,5.52,-1.6177,95.6092,7.1911,90.9211,106.6569,29.3786,105.8266,46.1708,,46.1708,,247.0672,,233.803,,189.2343,
317,56192,002119.XSHE,2024-12-31,2025-03-25,2024-12-31,0.2217,56831592.11,44866471.26,17407252.66,6.249,4.269,3.5734,4.2345,11.984000000000002,97.7162,4.2304,4.2345,0.7026,3.8982,0.5863,53.7153,20.8404,68.3156,79.2653,2.2356,97.8911,10.3774,,10.3774,,3.8292,,3.2443,,3.2443,
318,56193,000933.XSHE,2024-12-31,2025-03-25,2024-12-31,1.9147,4114100770.83,5907576738.26,665034531.08,20.7502,19.8219,8.8473,12.5035,21.2289,84.6047,17.2286,12.5035,0.8290000000000001,2.334,0.134,92.12299999999999,10.3706,95.5262,102.7742,20.1146,130.6546,1.9869,,1.9869,,-20.0569,,-28.6899,,-27.0703,
319,56194,003009.XSHE,2024-12-31,2025-03-25,2024-12-31,0.1259,12268294.71,4763864.5,0.0,1.2075,0.7571,0.6343,2.116,18.8712,99.4848,1.7904,2.116,2.523,6.8948,0.1303,31.2158,0.0,62.7016,91.9358,6.5573,1272.8104,-21.6418,,-21.6418,,-83.6995,,-79.6213,,-79.6213,
320,56195,003000.XSHE,2024-12-31,2025-03-25,2024-12-31,0.6461,260853773.76,309722254.4,10302431.86,21.3548,19.1211,14.7281,12.1678,30.4673,87.1588,14.6229,12.1678,11.9665,3.7617,-0.6351,89.8513,2.9888,89.5401,113.2504,22.4641,174.9375,16.7892,,16.7892,,32.2826,,38.3838,,39.0052,
321,56196,601975.XSHG,2024-12-31,2025-03-25,2024-12-31,0.4001,1669259997.67,1956453313.65,0.0,19.379,16.8387,15.7502,29.886999999999997,32.5151,69.7858,34.6553,29.886999999999997,0.6453,1.6227,-0.4503,87.0528,0.0,86.8918,102.6587,38.3684,126.9879,4.4971,,4.4971,,21.3102,,23.3878,,23.3818,
322,56197,000157.XSHE,2024-12-31,2025-03-25,2024-12-31,0.4057,2554049823.66,3698732138.62,-53530381.07,6.2009,4.4988,3.1489999999999996,8.8148,28.1673,91.867,9.5113,8.8148,8.1813,4.9295,0.124,84.3871,-1.2213,72.5505,120.2911,4.7101,57.9132,-3.3918,,-3.3918,,4.1686,,6.3086,,0.4098,
323,56198,300227.XSHE,2024-12-31,2025-03-25,2024-12-31,-0.0553,-48107104.21,16009125.95,3954822.76,-1.7665,-3.1054,-1.2904,-3.2331,29.3798,98.5683,-3.0536,-3.2331,7.1503,9.0471,2.0059,-45.1179,-11.1457,175.7877,98.0256,7.6736,535.9714,4.2334,,4.2334,,-159.3878,,-175.8837,,-148.1672,
324,56199,002997.XSHE,2024-12-31,2025-03-25,2024-12-31,1.6736,324400463.51,331911606.77,90891269.04,18.1204,16.7798,7.2788,16.6359,25.0134,86.309,18.5521,16.6359,1.2359,4.6334,-0.1501,72.8407,19.9468,92.6016,86.0662,9.554,69.7831,29.1568,,29.1568,,92.1486,,84.1818,,73.2013,
